rosbagTimestamp,data
1542720118931773921,''
1542720118987044820,''
1542720119049393239,''
1542720119123424315,''
1542720119190598645,''
1542720119239133142,''
1542720119328218947,''
1542720119375286108,''
1542720119417265932,''
1542720119437471484,''
1542720119509434625,''
1542720119566816717,''
1542720119654400662,''
1542720119706584663,''
1542720119777396790,''
1542720119827153622,''
1542720119908609277,''
1542720119965848799,''
1542720120007254190,''
1542720120058002812,''
1542720120126425913,''
1542720120176636879,''
1542720120267076838,''
1542720120319177087,''
1542720120407448950,''
1542720120435436862,''
1542720120510240478,''
1542720120563508256,''
1542720120626278286,''
1542720120674437569,''
1542720120747967826,''
1542720120802372381,''
1542720120852285262,''
1542720120905151887,''
1542720120969096380,''
1542720121018304042,''
1542720121068637310,''
1542720121148428935,''
1542720121195995361,''
1542720121259966035,''
1542720121302766446,''
1542720121358158168,''
1542720121434079357,''
1542720121497533759,''
1542720121543612634,''
1542720121593880610,''
1542720121657474563,''
1542720121706240333,''
1542720121782750879,''
1542720121809030402,''
1542720121849594343,''
1542720121901938465,''
1542720121989609920,''
1542720122047713737,''
1542720122094939153,''
1542720122117287467,''
1542720122189576239,''
1542720122250034859,''
1542720122299107645,''
1542720122352822060,''
1542720122437113518,''
1542720122492064931,''
1542720122556743652,''
1542720122608045988,''
1542720122686577319,''
1542720122748695318,''
1542720122797923551,''
1542720122848181756,''
1542720122897186849,''
1542720122964884204,''
1542720123036956174,''
1542720123096740781,''
1542720123143010023,''
1542720123196509223,''
1542720123243901987,''
1542720123300355796,''
1542720123363503511,''
1542720123410955958,''
1542720123460675543,''
1542720123512030125,''
1542720123557203753,''
1542720123601135209,''
1542720123660790843,''
1542720123708348954,''
1542720123756296296,''
1542720123810460629,''
1542720123884577913,''
1542720123940669829,''
1542720123989579447,''
1542720124038745009,''
1542720124094375920,''
1542720124118480847,''
1542720124190689241,''
1542720124245989117,''
1542720124306482578,''
1542720124355968380,''
1542720124402745036,''
1542720124456110227,''
1542720124505484222,''
1542720124552116966,''
1542720124613123464,''
1542720124661132739,''
1542720124805635904,"""contracted_left"""
1542720126213287468,''
1542720126370074268,"""contracted_left"""
1542720127776665056,''
1542720127833039397,''
1542720127900278755,''
1542720127945118368,''
1542720128024474757,''
1542720128074886498,''
1542720128124450886,''
1542720128179657640,''
1542720128232203889,''
1542720128249287179,''
1542720128288614541,''
1542720128377465648,''
1542720128427627487,''
1542720128482247286,''
1542720128526937555,''
1542720128590900249,''
1542720128641743790,''
1542720128733710234,''
1542720128784799745,''
1542720128871462746,''
1542720128921372410,''
1542720128970982026,''
1542720129016320130,''
1542720129070990293,''
1542720129121372558,''
1542720129173765899,''
1542720129233094522,''
1542720129256445278,''
1542720129301808236,''
1542720129377213323,''
1542720129416684600,''
1542720129468284352,''
1542720129498531830,''
1542720129567783227,''
1542720129634097605,''
1542720129680638634,''
1542720129738574550,''
1542720129820602261,''
1542720131246936667,''
1542720131373825755,"""contracted_left"""
1542720132812255647,''
1542720132945293180,"""contracted_left"""
1542720134398475826,''
1542720134441408507,''
1542720134501470459,''
1542720134592485667,''
1542720134646074159,''
1542720134708256906,''
1542720134754992555,''
1542720134836375270,''
1542720134859600191,''
1542720134909645681,''
1542720134956392666,''
1542720135048357289,''
1542720135093121788,''
1542720135146956426,''
1542720135206441371,''
1542720135257647830,''
1542720135336635150,''
1542720135391274397,''
1542720135431485128,''
1542720135480195084,''
1542720135503499286,''
1542720135561580908,''
1542720135635508217,''
1542720135693278108,''
1542720135738635613,''
1542720135785797466,''
1542720135841132714,''
1542720135926852764,''
1542720135974107396,''
1542720136029316888,''
1542720136090003872,''
1542720136140231007,''
1542720136220148816,''
1542720136236718776,''
1542720136250743154,''
1542720136284826336,''
1542720136334315277,''
1542720136395745764,''
1542720136450543603,''
1542720136541869313,''
1542720136596522062,''
1542720136664951450,''
1542720136741446071,''
1542720136790771716,''
1542720136813891723,''
1542720136856817107,''
1542720136944235804,''
1542720136977880787,''
1542720137004619767,''
1542720137051532786,''
1542720137101568701,''
1542720137190390745,''
1542720137239225351,''
1542720137285818205,''
1542720137306933968,''
1542720137389663879,''
1542720137447212279,''
1542720137514423643,''
1542720137586210025,''
1542720137650254379,''
1542720137697853319,''
1542720137751559289,''
1542720137840141671,''
1542720137887466972,''
1542720137943054135,''
1542720138002220608,''
1542720138048363655,''
1542720138097152174,''
1542720138153770671,''
1542720138216387416,''
1542720138256082930,''
1542720138308592603,''
1542720138348631544,''
1542720138436060168,''
1542720138461177402,''
1542720138536627991,''
1542720138561113852,''
1542720138597221979,''
1542720138652691278,''
1542720138707661043,''
1542720138791753961,''
1542720138842029616,''
1542720138907363347,''
1542720138958039151,''
1542720139056978035,''
1542720139135709448,''
1542720139194991519,''
1542720139245918727,''
1542720139289799373,''
1542720139341876201,''
1542720139420187667,''
1542720139482165325,''
1542720139515539673,''
1542720139544346356,''
1542720139634143370,''
1542720139682205066,''
1542720139746957505,''
1542720139790365064,''
1542720139846501942,''
1542720139894412927,''
1542720139952687219,''
1542720140005264115,''
1542720140084065754,''
1542720140154191059,''
1542720140201836019,''
1542720140251538911,''
1542720140333786430,''
1542720140421254210,''
1542720140442695164,''
1542720140521504272,''
1542720140573584885,''
1542720140616049494,''
1542720140674403446,''
1542720140741977925,''
1542720140791328062,''
1542720140873286869,''
1542720140916185019,''
1542720140943145009,''
1542720140984163676,''
1542720141035206371,''
1542720141095770817,''
1542720141167912011,''
1542720141183932298,''
1542720141269119704,''
1542720141325483856,''
1542720141386530990,''
1542720141433312403,''
1542720141517516874,''
1542720141546538191,''
1542720141593048940,''
1542720141678073664,''
1542720141704697358,''
1542720141779534542,''
1542720141833423522,''
1542720141880053539,''
1542720141923901531,''
1542720141981104750,''
1542720142042118049,''
1542720142091639438,''
1542720142182950662,''
1542720142233014207,''
1542720142283964768,''
1542720142351941234,''
1542720142421607074,''
1542720142475076759,''
1542720142520894464,''
1542720142570921983,''
1542720142629772953,''
1542720142678241456,''
1542720142719519660,''
1542720142761490749,''
1542720142814446379,''
1542720142879471111,''
1542720142957297855,''
1542720143012466012,''
1542720143066921722,''
1542720143167092691,''
1542720143217265005,''
1542720143292650650,''
1542720143334181891,''
1542720143408330225,''
1542720143449633924,''
1542720143509930132,''
1542720143558689806,''
1542720143609781930,''
1542720143673479338,''
1542720143751335436,''
1542720143809862663,''
1542720143849213241,''
1542720143876539326,''
1542720143970240814,''
1542720144018834578,''
1542720144088322402,''
1542720144137191786,''
1542720144182840012,''
1542720144254837862,''
1542720144324666037,''
1542720144377027608,''
1542720144459647830,''
1542720144532041125,''
1542720144605229044,''
1542720144670170517,''
1542720144717257437,''
1542720144773732730,''
1542720144835879761,''
1542720144901212984,''
1542720144955594319,''
1542720145021169285,''
1542720145071020119,''
1542720145148861490,''
1542720145201952455,''
1542720145284892062,''
1542720145309200612,''
1542720145390359383,''
1542720145414143241,''
1542720145489618125,''
1542720145556014860,''
1542720145604633553,''
1542720145677680364,''
1542720145723734934,''
1542720145786867869,''
1542720145835012668,''
1542720145888905077,''
1542720145980540453,''
1542720146028286391,''
1542720146080399496,''
1542720146138207063,''
1542720146186156534,''
1542720146230010557,''
1542720146262468223,''
1542720146316002832,''
1542720146353471003,''
1542720146406586388,''
1542720146455965244,''
1542720146513466992,''
1542720146579282323,''
1542720146655049767,''
1542720146722750255,''
1542720146767549456,''
1542720146804785561,''
1542720146863983406,''
1542720146912490078,''
1542720146966079002,''
1542720147036235334,''
1542720147108175149,''
1542720147163709447,''
1542720147199614855,''
1542720147226391608,''
1542720147318004665,''
1542720147367184233,''
1542720147444721469,''
1542720147489340706,''
1542720147564202832,''
1542720147615653126,''
1542720147682308600,''
1542720147752236143,''
1542720147805842067,''
1542720147890809042,''
1542720147943104115,''
1542720147999792030,''
1542720148061258534,''
1542720148107337897,''
1542720148200264747,''
1542720148237915513,''
1542720148262564481,''
1542720148307034122,''
1542720148361215673,''
1542720148405705468,''
1542720148459618719,''
1542720148538975478,''
1542720148598264921,''
1542720148661723315,''
1542720148739809176,''
1542720148799450578,''
1542720148837457146,''
1542720148889254574,''
1542720148950043121,''
1542720149004146048,''
1542720149079483809,''
1542720149143058410,''
1542720149196929844,''
1542720149252202206,''
1542720149298729521,''
1542720149351824830,''
1542720149447853405,''
1542720149497150095,''
1542720149553470480,''
1542720149613689360,''
1542720149690988350,''
1542720149757273992,''
1542720149803443468,''
1542720149841658044,''
1542720149899100335,''
1542720149948888363,''
1542720150004346114,''
1542720150093070807,''
1542720150149930555,''
1542720150207753623,''
1542720150247092622,''
1542720150304669891,''
1542720150351979350,''
1542720150436932771,''
1542720150492865597,''
1542720150541884870,''
1542720150585765990,''
1542720150634882927,''
1542720150686647632,''
1542720150739410616,''
1542720150822631233,''
1542720150872757849,''
1542720150930555973,''
1542720151021353162,''
1542720151068521798,''
1542720151121321774,''
1542720151193162567,''
1542720151268554409,''
1542720151364446722,''
1542720151404241938,''
1542720151446050698,''
1542720151473414271,''
1542720151530294608,''
1542720151608505204,''
1542720151663590158,''
1542720151682954015,''
1542720151727648154,''
1542720151775381086,''
1542720151858504168,''
1542720151910679872,''
1542720151965661579,''
1542720152014151691,''
1542720152071434217,''
1542720152158276880,''
1542720152212469935,''
1542720152269533161,''
1542720152314214833,''
1542720152373484363,''
1542720152467087148,''
1542720152516506924,''
1542720152570341828,''
1542720152657610215,''
1542720152705860587,''
1542720152760294990,''
1542720152849444514,''
1542720152877209178,''
1542720152944398728,''
1542720153001318113,''
1542720153089806660,''
1542720153143015781,''
1542720153201032123,''
1542720153265414010,''
1542720153312428207,''
1542720153398906928,''
1542720153463927409,''
1542720153513358416,''
1542720153599541573,''
1542720153646607329,''
1542720153688082457,''
1542720153745729516,''
1542720153766234280,''
1542720153803999758,''
1542720153855021589,''
1542720153916804667,''
1542720155341708750,''
1542720155505418558,"""extended_left"""
1542720156319122710,''
1542720156456096740,"""extended_left"""
1542720157263556981,''
1542720157408783879,"""extended_left"""
1542720158220349695,''
1542720158269379308,''
1542720158332241002,''
1542720158375716117,''
1542720158432235123,''
1542720158510505054,''
1542720158566164610,''
1542720158608310407,''
1542720158632056252,''
1542720158678268861,''
1542720158761979945,''
1542720158815603553,''
1542720158906447825,''
1542720158966479490,''
1542720159032305352,''
1542720159076341613,''
1542720159151647815,''
1542720159212998689,''
1542720159265337226,''
1542720159323491264,''
1542720159406647139,''
1542720159457114447,''
1542720160274298409,''
1542720160413865830,"""contracted_left"""
1542720161876275374,''
1542720161998999048,"""contracted_left"""
1542720163420962859,''
1542720163560421295,"""contracted_left"""
1542720164992296759,''
1542720165114786144,"""contracted_left"""
1542720166559404907,''
1542720166689391681,"""contracted_left"""
1542720168112704286,''
1542720168236137875,"""contracted_left"""
1542720169649024717,''
1542720169804301058,"""contracted_left"""
1542720171214307230,''
1542720171356539936,"""contracted_right"""
1542720172768956036,''
1542720172917461819,"""contracted_right"""
1542720174349581573,''
1542720174489675619,"""contracted_right"""
1542720175901558776,''
1542720176049588971,"""contracted_right"""
1542720177456962591,''
1542720177526415939,''
1542720177585549563,''
1542720177631835056,''
1542720177758486135,"""contracted_right"""
1542720179202875321,''
1542720179333835898,"""contracted_right"""
1542720180759863381,''
1542720180808886797,''
1542720180911686643,''
1542720180976198850,''
1542720181023089931,''
1542720181074601068,''
1542720181161533731,''
1542720181210255947,''
1542720181232110319,''
1542720181318006928,''
1542720181337628496,''
1542720181377897985,''
1542720181421691047,''
1542720181466111147,''
1542720181525567675,''
1542720181606349980,''
1542720181655018617,''
1542720181711086955,''
1542720181793999405,''
1542720181816764689,''
1542720181907502060,''
1542720181953780216,''
1542720182011562636,''
1542720182097527962,''
1542720182142131597,''
1542720182202009478,''
1542720182287827303,''
1542720182352322918,''
1542720182396506409,''
1542720182484442489,''
1542720182535427419,''
1542720182588963667,''
1542720182653416529,''
1542720182704770964,''
1542720182795512218,''
1542720182841204369,''
1542720182890957840,''
1542720182945213152,''
1542720183039844809,''
1542720183096667114,''
1542720183187134865,''
1542720183240603008,''
1542720183302961036,''
1542720183378922416,''
1542720183441528387,''
1542720183488349810,''
1542720183541006548,''
1542720183629955867,''
1542720183684347986,''
1542720183739809337,''
1542720183832507071,''
1542720183890453252,''
1542720183941222473,''
1542720184025285662,''
1542720184077528419,''
1542720184135513417,''
1542720184212012697,''
1542720184268760150,''
1542720184320712908,''
1542720184371322488,''
1542720184426243110,''
1542720184492339263,''
1542720185934859054,''
1542720186079464258,"""contracted_right"""
1542720187482994385,''
1542720187605158263,"""contracted_right"""
1542720189052219843,''
1542720189195782251,"""contracted_right"""
1542720190630317519,''
1542720190679012585,''
1542720190758083062,''
1542720190824218655,''
1542720190872295744,''
1542720190914882671,''
1542720190976483468,''
1542720191029426262,''
1542720191109634209,''
1542720191168702529,''
1542720191217396053,''
1542720191275443006,''
1542720191340433986,''
1542720191417955708,''
1542720191476352006,''
1542720191510217904,''
1542720191567378690,''
1542720191614616507,''
1542720191644982265,''
1542720191691991697,''
1542720191774951252,''
1542720191866838210,''
1542720191923612425,''
1542720191966679044,''
1542720192029622788,''
1542720192077998271,''
1542720192126568164,''
1542720192190196114,''
1542720192265126507,''
1542720192320389662,''
1542720192341675427,''
1542720192411249248,''
1542720192469807858,''
1542720192516467663,''
1542720192570273727,''
1542720192637622957,''
1542720192684193104,''
1542720192763758181,''
1542720192823642048,''
1542720192874075439,''
1542720192929156386,''
1542720192992527448,''
1542720193069421880,''
1542720193125266644,''
1542720193188358018,''
1542720193230059230,''
1542720193262619121,''
1542720193321566178,''
1542720193371268583,''
1542720193424683333,''
1542720193485084584,''
1542720193538957736,''
1542720193624231682,''
1542720193712599255,''
