rosbagTimestamp,data
1542726374463212455,''
1542726374507229099,''
1542726374587410373,''
1542726374656741143,''
1542726374701361080,''
1542726374788973437,''
1542726374811281116,''
1542726376274897875,''
1542726376407575020,"""contracted_right"""
1542726377819431948,''
1542726377954857893,"""contracted_right"""
1542726379412674330,''
1542726379504793247,''
1542726379548840226,''
1542726379601256828,''
1542726379651074083,''
1542726379741927732,''
1542726379791876801,''
1542726379832796133,''
1542726379893319870,''
1542726379937334487,''
1542726379990561086,''
1542726380058689516,''
1542726380133560553,''
1542726380193538818,''
1542726380243931203,''
1542726380293597459,''
1542726380356725343,''
1542726380437768105,''
1542726380496062011,''
1542726380544677429,''
1542726380595604155,''
1542726380682485183,''
1542726380740455521,''
1542726380801103219,''
1542726380848978126,''
1542726380910519032,''
1542726380955005483,''
1542726380994222057,''
1542726381040131119,''
1542726381090403115,''
1542726381138080149,''
1542726381204991169,''
1542726381252776215,''
1542726381333423168,''
1542726381401004006,''
1542726381449515160,''
1542726381503169116,''
1542726381560390712,''
1542726381638495820,''
1542726381693207066,''
1542726381735723440,''
1542726381792768010,''
1542726381886346831,''
1542726381932015051,''
1542726381987758040,''
1542726382013223824,''
1542726382084927926,''
1542726382146560661,''
1542726382193811991,''
1542726382248153706,''
1542726382310202563,''
1542726382356233487,''
1542726382437887035,''
1542726382462033124,''
1542726382536335555,''
1542726382597905313,''
1542726382633387150,''
1542726382652518137,''
1542726382686165343,''
1542726382749687122,''
1542726382791445261,''
1542726382844792644,''
1542726382888900117,''
1542726382944507387,''
1542726383034471898,''
1542726383079474374,''
1542726383226297475,"""extended_left"""
1542726384052185627,''
1542726384196898651,"""extended_left"""
1542726385035343014,''
1542726385182432059,"""extended_left"""
1542726385995235951,''
1542726386077079533,''
1542726386143776962,''
1542726386193298039,''
1542726386283258476,''
1542726386331480494,''
1542726386426579278,''
1542726386474032545,''
1542726386522457642,''
1542726386573432108,''
1542726386595128975,''
1542726386635537761,''
1542726386680073646,''
1542726386763251880,''
1542726386818998791,''
1542726386877933876,''
1542726386926876545,''
1542726386981007271,''
1542726387067250604,''
1542726387123480285,''
1542726387181346920,''
1542726387230545343,''
1542726387286120374,''
1542726387377400021,''
1542726387426068796,''
1542726387481153556,''
1542726387573112238,''
1542726387631001153,''
1542726387717797669,''
1542726387774161639,''
1542726387832525946,''
1542726387879831322,''
1542726387936140798,''
1542726388014923142,''
1542726388106235120,''
1542726388157267168,''
1542726388211632539,''
1542726388275925298,''
1542726388351497496,''
1542726388414725354,''
1542726388453162341,''
1542726388509566107,''
1542726388575265929,''
1542726388621480561,''
1542726388706695398,''
1542726388755004787,''
1542726388810546530,''
1542726388894255029,''
1542726388954280848,''
1542726389003863367,''
1542726389063702413,''
1542726389109648801,''
1542726389160227414,''
1542726389226885033,''
1542726389305390651,''
1542726389374330967,''
1542726389439834534,''
1542726389464628906,''
1542726389541726876,''
1542726389598856080,''
1542726389641861413,''
1542726389704775030,''
1542726389788438697,''
1542726389833593467,''
1542726389891836137,''
1542726389945287455,''
1542726390005856874,''
1542726390060798839,''
1542726390148191441,''
1542726390195376812,''
1542726390244597842,''
1542726390308330393,''
1542726390385622317,''
1542726390451820201,''
1542726390498361375,''
1542726390575391407,''
1542726390727396080,"""contracted_right"""
1542726392125906704,''
1542726392265530007,"""contracted_right"""
1542726393679525627,''
1542726393817181659,"""contracted_left"""
1542726395234181079,''
1542726395356858768,"""contracted_left"""
1542726396783691637,''
1542726396842370061,''
1542726396935954359,''
1542726396969884623,''
1542726397027312550,''
1542726397085855514,''
1542726397134140443,''
1542726397218315483,''
1542726397275029166,''
1542726397321308206,''
1542726397373347123,''
1542726397413631183,''
1542726397478003799,''
1542726397532519777,''
1542726397583641608,''
1542726397646647905,''
1542726397720750388,''
1542726397777413284,''
1542726397830555577,''
1542726397878717959,''
1542726397940216521,''
1542726397993138223,''
1542726398094883096,''
1542726398173154614,''
1542726398225609296,''
1542726398271223262,''
1542726398323548619,''
1542726398406606463,''
1542726398460289411,''
1542726398530929293,''
1542726398606165947,''
1542726398660075003,''
1542726398702770697,''
1542726398758008605,''
1542726398825673450,''
1542726398875275920,''
1542726398966940450,''
1542726399012655340,''
1542726399072695838,''
1542726399167225921,''
1542726399218211070,''
1542726399292648083,''
1542726399315024252,''
1542726399375688112,''
1542726399412130337,''
1542726399476029360,''
1542726399556756863,''
1542726399600809691,''
1542726399669402605,''
1542726399716580281,''
1542726399793153272,''
1542726399844898125,''
1542726399895906696,''
1542726399941354615,''
1542726399993646597,''
1542726400038719397,''
1542726400095556738,''
1542726400142504190,''
1542726400195026120,''
1542726400247776811,''
1542726400335427319,''
1542726400390215172,''
1542726400446740905,''
1542726400495691985,''
1542726400553139318,''
1542726400609101248,''
1542726400653153294,''
1542726400732378212,''
1542726400782450302,''
1542726400841760331,''
1542726400897799761,''
1542726400963776166,''
1542726401012617736,''
1542726401101494816,''
1542726401190867610,''
1542726401215397572,''
1542726401349282916,"""contracted_right"""
1542726402791170344,''
1542726402955131873,"""contracted_right"""
1542726404361200002,''
1542726404408952382,''
1542726404503352184,''
1542726404552782672,''
1542726404636353772,''
1542726404664202390,''
1542726404699663737,''
1542726404751255309,''
1542726404836786424,''
1542726404862039749,''
1542726404939640639,''
1542726405001894164,''
1542726405044570982,''
1542726405091178708,''
1542726405172672078,''
1542726405227186061,''
1542726405277231189,''
1542726405330470393,''
1542726405400429673,''
1542726405475210898,''
1542726405536639303,''
1542726405582875461,''
1542726405633753928,''
1542726405681178943,''
1542726405768441974,''
1542726405824884633,''
1542726405886992073,''
1542726405941315147,''
1542726406030867777,''
1542726406082991870,''
1542726406135883875,''
1542726406224222389,''
1542726406273547887,''
1542726406323194680,''
1542726406380423717,''
1542726406518436952,"""contracted_right"""
1542726407958629498,''
1542726408106925316,"""contracted_right"""
1542726409516263790,''
1542726409663894383,"""contracted_right"""
1542726411067724558,''
1542726411114030440,''
1542726411165969940,''
1542726411253141768,''
1542726411301143113,''
1542726411329299347,''
1542726411369119242,''
1542726411401188888,''
1542726411458874358,''
1542726411500764658,''
1542726411550747602,''
1542726411590695417,''
1542726411659966889,''
1542726411715723803,''
1542726411774759637,''
1542726411824762736,''
1542726411917807585,''
1542726411968959102,''
1542726412062685603,''
1542726412107097094,''
1542726412159893160,''
1542726412223767292,''
1542726412270736866,''
1542726412346764567,''
1542726412389649648,''
1542726412446258139,''
1542726412485618211,''
1542726412512509550,''
1542726412591446437,''
1542726412654427420,''
1542726412705188591,''
1542726412775601230,''
1542726412813881099,''
1542726412859523258,''
1542726412943773145,''
1542726412992717725,''
1542726413052277813,''
1542726413139025462,''
1542726413184820671,''
1542726413241655349,''
1542726413301818401,''
1542726413343938211,''
1542726413393264143,''
1542726413443385508,''
1542726413492794688,''
1542726413552562082,''
1542726413615638359,''
1542726413688219830,''
1542726413753938643,''
1542726413807588874,''
1542726413895399368,''
1542726413941308187,''
1542726413987347251,''
1542726414020314508,''
1542726414061841042,''
1542726414138395374,''
1542726414198644893,''
1542726414249423310,''
1542726414305653758,''
1542726414398118972,''
1542726414449837687,''
1542726414500664072,''
1542726414556307918,''
1542726414605920143,''
1542726414690739784,''
1542726414739773342,''
1542726414797159144,''
1542726414853005677,''
1542726414947747630,''
1542726414998276470,''
1542726415034701204,''
1542726415100394938,''
1542726415150563204,''
1542726415202522800,''
1542726415288827877,''
1542726415344101078,''
1542726415408298608,''
1542726415449898427,''
1542726415523158001,''
