rosbagTimestamp,data
1542726595976187140,''
1542726596026509426,''
1542726596111617684,''
1542726596156768495,''
1542726596211507276,''
1542726596268129573,''
1542726596316599580,''
1542726596404006267,''
1542726596455851188,''
1542726596508141158,''
1542726596566395780,''
1542726596703308252,"""extended_right"""
1542726597522497246,''
1542726597668824849,"""extended_right"""
1542726598502101490,''
1542726598550904432,''
1542726598601305583,''
1542726598689422057,''
1542726598737782589,''
1542726598798020788,''
1542726598887190080,''
1542726598941296520,''
1542726599003756206,''
1542726599054415823,''
1542726599141022857,''
1542726599186641682,''
1542726599239392176,''
1542726599289074211,''
1542726599312544860,''
1542726599385317275,''
1542726599451606782,''
1542726599496963920,''
1542726599542287070,''
1542726599594881714,''
1542726599676812682,''
1542726599746005268,''
1542726599796747485,''
1542726599886532209,''
1542726599967172444,''
1542726599989660864,''
1542726600079217244,''
1542726600129030796,''
1542726600167903728,''
1542726600182214344,''
1542726600227397451,''
1542726600291520515,''
1542726600340605732,''
1542726600387464960,''
1542726600474700991,''
1542726600500088605,''
1542726600545251900,''
1542726600623542345,''
1542726600678877271,''
1542726600724332256,''
1542726600767418176,''
1542726600826058591,''
1542726600875398155,''
1542726600936756093,''
1542726601021465245,''
1542726601069405882,''
1542726601121691170,''
1542726601172287664,''
1542726601213919823,''
1542726601256189294,''
1542726601295995381,''
1542726601339742140,''
1542726601427507281,''
1542726601472999353,''
1542726601538377029,''
1542726601594824918,''
1542726601634115942,''
1542726601728908408,''
1542726601770078144,''
1542726601823662209,''
1542726601891811586,''
1542726601969624089,''
1542726602018478870,''
1542726602078561801,''
1542726602098220400,''
1542726602145015098,''
1542726602223249378,''
1542726602272360725,''
1542726603108772562,''
1542726603260029926,"""contracted_left"""
1542726604680272961,''
1542726604842442793,"""contracted_left"""
1542726606304601130,''
1542726607706765531,''
1542726607845983169,"""contracted_left"""
1542726609272810833,''
1542726610693463159,''
1542726610758043722,''
1542726610796941521,''
1542726610853720777,''
1542726610928119298,''
1542726610979596338,''
1542726611049486108,''
1542726611120679907,''
1542726611173216468,''
1542726611215942531,''
1542726611240931693,''
1542726611328383445,''
1542726611352048938,''
1542726611431432346,''
1542726611483888373,''
1542726611545873929,''
1542726612986233169,''
1542726613036301218,''
1542726613080711827,''
1542726613129164715,''
1542726613197372531,''
1542726613242782202,''
1542726613296987517,''
1542726613317663510,''
1542726613364329629,''
1542726613433826284,''
1542726613495594547,''
1542726613539942951,''
1542726613590181325,''
1542726613676403892,''
1542726613718253828,''
1542726613773006453,''
1542726613798757477,''
1542726613861176055,''
1542726613925838811,''
1542726613976983620,''
1542726614031314493,''
1542726614106181046,''
1542726614165178883,''
1542726614226193857,''
1542726614239537031,''
1542726614279891199,''
1542726614327565627,''
1542726614388420554,''
1542726614441136057,''
1542726614516530510,''
1542726614574690509,''
1542726614623935557,''
1542726614689424380,''
1542726614732392199,''
1542726614789921440,''
1542726614833192587,''
1542726614873867248,''
1542726614911128821,''
1542726614971187117,''
1542726615018575117,''
1542726615070754099,''
1542726615126394986,''
1542726615171787823,''
1542726615229272907,''
1542726615275538489,''
1542726615331063493,''
1542726615373954071,''
1542726615433371511,''
1542726615497816376,''
1542726615544686433,''
1542726615626202481,''
1542726615691232311,''
1542726615770432965,''
1542726615823144045,''
1542726615873207044,''
1542726615919892422,''
1542726615970089886,''
1542726616017267146,''
1542726616075331026,''
1542726616122659444,''
1542726616169497610,''
1542726616196934579,''
1542726616266191522,''
1542726616326564199,''
1542726616373904879,''
1542726616426092939,''
1542726616476311047,''
1542726616517958555,''
1542726616570591568,''
1542726616626662938,''
1542726616675342694,''
1542726616734576023,''
1542726616794399792,''
1542726616839511534,''
1542726616883829214,''
1542726616960184908,''
1542726617021025575,''
1542726617075093924,''
1542726617139431381,''
1542726617184322625,''
1542726617260910361,''
1542726617323223165,''
1542726617378431908,''
1542726617441578318,''
1542726617490830074,''
1542726617556631442,''
1542726617597671381,''
1542726617645590216,''
1542726617735285404,''
1542726617782069714,''
1542726617823392505,''
1542726617875008870,''
1542726617924476421,''
1542726617953574313,''
1542726617994159095,''
1542726618138753631,"""contracted_right"""
1542726619557093638,''
1542726619682074533,''
1542726619736432934,''
1542726619787163903,''
1542726619843804666,''
1542726619892390828,''
1542726619925548335,''
1542726619977666179,''
1542726620028654077,''
1542726620097507251,''
1542726620173295657,''
1542726620244493888,''
1542726620293707705,''
1542726620346178766,''
1542726620392423460,''
1542726620441813977,''
1542726620496343252,''
1542726620563825921,''
1542726620638665809,''
1542726620707122425,''
1542726620757330615,''
1542726620846604075,''
1542726620899135674,''
1542726620951427682,''
1542726621015532984,''
1542726621092246499,''
1542726621143956157,''
1542726621206974094,''
1542726621268561620,''
1542726621334670537,''
1542726621407139876,''
1542726621465644016,''
1542726621528171435,''
1542726621593289101,''
1542726621642946220,''
1542726621733973933,''
1542726621771772583,''
1542726621825211913,''
1542726621892581356,''
1542726621947231512,''
1542726622007074266,''
1542726622056533861,''
1542726622147748400,''
1542726622197658170,''
1542726622269514500,''
1542726622313334966,''
1542726622360626353,''
1542726622443844699,''
1542726622485073119,''
1542726622540714154,''
1542726622597197373,''
1542726622642237393,''
1542726622698425123,''
1542726622790423070,''
1542726622835947863,''
1542726622890877971,''
1542726624294727668,''
1542726624431709571,"""contracted_right"""
1542726625843519659,''
1542726625988613996,"""contracted_right"""
1542726627446709509,''
1542726627498562528,''
1542726627553267700,''
1542726627637279957,''
1542726627697156371,''
1542726627760813575,''
1542726627837121456,''
1542726627899690353,''
1542726627948611966,''
1542726627997129617,''
1542726628059439531,''
1542726628133210528,''
1542726628190298445,''
1542726628239565200,''
1542726628291354447,''
1542726628348195675,''
1542726628396270821,''
1542726628448298062,''
1542726628536188190,''
1542726628591926548,''
1542726628647564695,''
1542726628700152593,''
1542726628755155203,''
1542726628847113028,''
1542726628885159250,''
1542726628903068184,''
1542726628945186257,''
1542726629031611357,''
1542726629080325000,''
1542726629138607324,''
1542726629229730818,''
1542726629279840745,''
1542726629364158664,''
1542726629422349782,''
1542726629443756347,''
1542726629484304948,''
1542726629523762766,''
1542726629579250807,''
1542726629624727506,''
1542726629680024341,''
1542726629749477452,''
1542726629827260435,''
1542726629873791511,''
1542726629932984032,''
1542726629996899731,''
1542726630078363880,''
1542726630141470273,''
