rosbagTimestamp,data
1542728575536669209,''
1542728575585083418,''
1542728575666684597,''
1542728575719166267,''
1542728575774054758,''
1542728575795166386,''
1542728575833754646,''
1542728575867558862,''
1542728575920868756,''
1542728575941947475,''
1542728575988232237,''
1542728576063749679,''
1542728576126576108,''
1542728576179864157,''
1542728576272989417,''
1542728576317557650,''
1542728576370399108,''
1542728576424811378,''
1542728576470999418,''
1542728576526036913,''
1542728576591717381,''
1542728576636076835,''
1542728576685261940,''
1542728576779544095,''
1542728576829811376,''
1542728576925894654,''
1542728576972752221,''
1542728576995874189,''
1542728577073677735,''
1542728577132582598,''
1542728577179911144,''
1542728577271828361,''
1542728577320871421,''
1542728577378308474,''
1542728577435262823,''
1542728577478165671,''
1542728577528591576,''
1542728577589022923,''
1542728577635119394,''
1542728577688821148,''
1542728577761584349,''
1542728577821134287,''
1542728577868908813,''
1542728577928948264,''
1542728577993504363,''
1542728578040066035,''
1542728578134562503,''
1542728578185397005,''
1542728578282472363,''
1542728578328125087,''
1542728578423648021,''
1542728578474321731,''
1542728578521371769,''
1542728578571072757,''
1542728578619467508,''
1542728578670248870,''
1542728578733567586,''
1542728578783209035,''
1542728578883231251,''
1542728578927069915,''
1542728578985421161,''
1542728579047312983,''
1542728579122657133,''
1542728579183494531,''
1542728579238105118,''
1542728579304197137,''
1542728579353158469,''
1542728579438584471,''
1542728579485688074,''
1542728579539132727,''
1542728579625157236,''
1542728579655519329,''
1542728579745107143,''
1542728579807094005,''
1542728579883504446,''
1542728579950490189,''
1542728580004686384,''
1542728580080232952,''
1542728580142281672,''
1542728580188982544,''
1542728580244084419,''
1542728580320343162,''
1542728580361007801,''
1542728580438597670,''
1542728580494441991,''
1542728580543208742,''
1542728580594051782,''
1542728580660012244,''
1542728580733428296,''
1542728580804429280,''
1542728580855107432,''
1542728580936832471,''
1542728581004562510,''
1542728581051373902,''
1542728581145425280,''
1542728581192772782,''
1542728581277438269,''
1542728581333882997,''
1542728581391501461,''
1542728581475224572,''
1542728582898256526,''
1542728584373294175,''
1542728584519264307,"""contracted_left"""
1542728585932599937,''
1542728586064186153,"""contracted_left"""
1542728587498261486,''
1542728587635391874,"""contracted_left"""
1542728589089013026,''
1542728589239577351,"""contracted_left"""
1542728590677212282,''
1542728590814697135,"""contracted_left"""
1542728592222802363,''
1542728592364071653,"""contracted_left"""
1542728593771086608,''
1542728593822308113,''
1542728593914249067,''
1542728593971154369,''
1542728594032743000,''
1542728594082725631,''
1542728594173220999,''
1542728594220966887,''
1542728594279459724,''
1542728594328544555,''
1542728594380539273,''
1542728594426872777,''
1542728594479890176,''
1542728594573097854,''
1542728594600220258,''
1542728594679631390,''
1542728594771898845,''
1542728594832996921,''
1542728594922537287,''
1542728594969956346,''
1542728595021077228,''
1542728595072356345,''
1542728595115202337,''
1542728595177528532,''
1542728595245415000,''
1542728595318948608,''
1542728595389376138,''
1542728595441358974,''
1542728595526451477,''
1542728595597317995,''
1542728595680052823,''
1542728595727795219,''
1542728595814431599,''
1542728595868896010,''
1542728595936444988,''
1542728595988045082,''
1542728596079161802,''
1542728596126617784,''
1542728596179365935,''
1542728596269655806,''
1542728596302536469,''
1542728596372175609,''
1542728596425013835,''
1542728596512802732,''
1542728596563423960,''
1542728596621591428,''
1542728596665683269,''
1542728596719356189,''
1542728596773680008,''
1542728596823552438,''
1542728596879501151,''
1542728596941831973,''
1542728597016873879,''
1542728597085269022,''
1542728597132701887,''
1542728597181661294,''
1542728597264108634,''
1542728597322558187,''
1542728597379201593,''
1542728597398267905,''
1542728597438155979,''
1542728597531149881,''
1542728597577926306,''
1542728597613794083,''
1542728597667111510,''
1542728597721107665,''
1542728597769923538,''
1542728597819655406,''
1542728597889406830,''
1542728597965309628,''
1542728598028209086,''
1542728598076413403,''
1542728598126949583,''
1542728598208034582,''
1542728598292355942,''
1542728598417657508,"""contracted_right"""
1542728599848891539,''
1542728600009383494,"""contracted_right"""
1542728601400787765,''
1542728601549526075,"""contracted_right"""
1542728602995090134,''
