rosbagTimestamp,data
1542723722755972425,''
1542723722843933446,''
1542723722899137096,''
1542723722963281947,''
1542723723007337642,''
1542723723059896215,''
1542723723112510312,''
1542723723194522642,''
1542723723249004658,''
1542723723303857931,''
1542723723351750436,''
1542723723408885212,''
1542723723510267281,''
1542723723554215009,''
1542723723602767655,''
1542723723656246936,''
1542723723716098158,''
1542723723757998869,''
1542723723809882565,''
1542723723860428516,''
1542723723948617269,''
1542723724003929267,''
1542723724049762547,''
1542723724094061544,''
1542723724123448059,''
1542723724173304073,''
1542723724259153770,''
1542723724306131950,''
1542723724351060880,''
1542723724409142958,''
1542723724454942574,''
1542723724472157999,''
1542723724516190393,''
1542723724605191282,''
1542723724658801247,''
1542723724719171927,''
1542723724768231073,''
1542723724857230250,''
1542723724903635769,''
1542723724958001079,''
1542723725004079023,''
1542723725068313555,''
1542723725146364903,''
1542723725216172378,''
1542723725259596075,''
1542723725345960152,''
1542723725407087560,''
1542723725606957761,"""extended_right"""
1542723726439692666,''
1542723726579905113,"""extended_right"""
1542723727386246861,''
1542723728220474871,''
1542723728363403077,"""contracted_right"""
1542723729796440283,''
1542723729914162005,"""contracted_right"""
1542723731345437143,''
1542723731500419447,"""extended_left"""
1542723732346689090,''
1542723732401323031,''
1542723732456018757,''
1542723732512148737,''
1542723732601860152,''
1542723732654064952,''
1542723732703944266,''
1542723732783922932,''
1542723732839420268,''
1542723732901373066,''
1542723732950258660,''
1542723733031253159,''
1542723733169681336,"""extended_left"""
1542723734003074638,''
1542723734119370992,"""extended_right"""
1542723734918519841,''
1542723735722516918,''
1542723735784896130,''
1542723735830010749,''
1542723735888999180,''
1542723735980843765,''
1542723736028070721,''
1542723736083694195,''
1542723736172377133,''
1542723736190128027,''
1542723736283180480,''
1542723736331298939,''
1542723736413744018,''
1542723736468256579,''
1542723736522907798,''
1542723736586567950,''
1542723736638899582,''
1542723736720983122,''
1542723736786947878,''
1542723736833160817,''
1542723736923696467,''
1542723736947772003,''
1542723737019629167,''
1542723737066955282,''
1542723737122791346,''
1542723737169877733,''
1542723737226584402,''
1542723737292467323,''
1542723737367521916,''
1542723737425095139,''
1542723737475721627,''
1542723737531180747,''
1542723737591131044,''
1542723737635018019,''
1542723737734896121,''
1542723737781316978,''
1542723737818636361,''
1542723737860309571,''
1542723737926088192,''
1542723737973306114,''
1542723738027158481,''
1542723738084769305,''
1542723738130816925,''
1542723738183276296,''
1542723738243129834,''
1542723738292503492,''
1542723738381833425,''
1542723738432214485,''
1542723738485090602,''
1542723738569093414,''
1542723738624625080,''
1542723738671383390,''
1542723738724397852,''
1542723738777039634,''
1542723738842453962,''
1542723738892737436,''
1542723739707676690,''
1542723739847774403,"""contracted_left"""
1542723741281814865,''
1542723741431322042,"""contracted_left"""
1542723742891859237,''
1542723743010472180,"""contracted_left"""
1542723744462998764,''
1542723744548459415,''
1542723744597395533,''
1542723744646575579,''
1542723744697871846,''
1542723744788113587,''
1542723744838936110,''
1542723744901447182,''
1542723744952735464,''
1542723745001026356,''
1542723745079649369,''
1542723745144916084,''
1542723745194251279,''
1542723745274556890,''
1542723745337166045,''
1542723745390948045,''
1542723745473390809,''
1542723745500659885,''
1542723745545446171,''
1542723745630031608,''
1542723745677171929,''
1542723745731701704,''
1542723745782469522,''
1542723745869740572,''
1542723745895520503,''
1542723745977075785,''
1542723746034908499,''
1542723746076038854,''
1542723746128136433,''
1542723746185731972,''
1542723746273339921,''
1542723746321543298,''
1542723746370376651,''
1542723746419157341,''
1542723746489465154,''
1542723746560824079,''
1542723746626373036,''
1542723746671384640,''
1542723746724980182,''
1542723746785798480,''
1542723746827952356,''
1542723746879591549,''
1542723746941923021,''
1542723747019567224,''
1542723747085660184,''
1542723747131432259,''
1542723747176521165,''
1542723747211873628,''
1542723747233888327,''
1542723747317929204,''
1542723747366403246,''
