rosbagTimestamp,data
1542725177099991336,''
1542725177143948776,''
1542725177201524548,''
1542725177297264306,''
1542725177347065192,''
1542725177437285703,''
1542725177487989890,''
1542725177538175375,''
1542725177623349562,''
1542725177659663156,''
1542725177711581654,''
1542725179129289429,''
1542725179261659196,"""contracted_right"""
1542725180713532080,''
1542725180862776494,"""contracted_right"""
1542725182292515840,''
1542725182430260141,"""contracted_right"""
1542725183844214566,''
1542725183896726802,''
1542725183947592649,''
1542725184039563493,''
1542725184090556451,''
1542725184183258536,''
1542725184237304943,''
1542725184296309419,''
1542725184383326927,''
1542725184435888158,''
1542725184488243730,''
1542725184523565837,''
1542725184576878968,''
1542725184638565416,''
1542725184688393022,''
1542725184743068423,''
1542725184809073623,''
1542725184883083812,''
1542725184938888256,''
1542725184988755202,''
1542725185043830912,''
1542725185135191361,''
1542725185194538310,''
1542725185329523858,"""contracted_left"""
1542725186740019171,''
1542725186794621440,''
1542725186855048293,''
1542725186883433923,''
1542725186963563219,''
1542725187020029441,''
1542725187109540758,''
1542725187153757885,''
1542725187207317359,''
1542725187260855153,''
1542725187343803245,''
1542725187400448855,''
1542725187464770613,''
1542725187510851515,''
1542725187567565022,''
1542725187655700467,''
1542725187710167804,''
1542725187766241108,''
1542725187817556637,''
1542725187909903147,''
1542725187949277465,''
1542725188003768029,''
1542725188049560213,''
1542725188076990772,''
1542725188117592960,''
1542725188182149170,''
1542725188260956959,''
1542725188310993707,''
1542725188400943086,''
1542725188444443126,''
1542725188492632633,''
1542725188540150154,''
1542725188585835936,''
1542725188646911089,''
1542725188693066970,''
1542725188789449721,''
1542725188838999149,''
1542725188884202036,''
1542725188941026363,''
1542725189025288010,''
1542725189090743954,''
1542725189165691796,''
1542725189222099789,''
1542725189270017403,''
1542725189321677577,''
1542725189375763929,''
1542725189440308076,''
1542725189518326655,''
1542725190925117258,''
1542725191065448733,"""contracted_left"""
1542725192466906224,''
1542725192614214277,"""contracted_left"""
1542725194069990491,''
1542725194138027267,''
1542725194211867766,''
1542725194268238396,''
1542725194286685940,''
1542725194327843794,''
1542725194378899524,''
1542725194443294279,''
1542725194572803363,''
1542725194668123427,''
1542725196077057258,''
1542725196222090676,"""extended_left"""
1542725197028333111,''
1542725197177917048,"""contracted_left"""
1542725198623348478,''
1542725198686624249,''
1542725198763659756,''
1542725198822734829,''
1542725198870261108,''
1542725198922918869,''
1542725198987561755,''
1542725199027556517,''
1542725199123139112,''
1542725199172902306,''
1542725199225404927,''
1542725199317963016,''
1542725199376402570,''
1542725199428804159,''
1542725199513720649,''
1542725199572308339,''
1542725199617732360,''
1542725199677681516,''
1542725199726216447,''
1542725199822009333,''
1542725199871312506,''
1542725199955721907,''
1542725199991637644,''
1542725200071069998,''
1542725200131173682,''
1542725200217101298,''
1542725200266532482,''
1542725200312201245,''
1542725200377329330,''
1542725200424964381,''
1542725200477362845,''
1542725200544745801,''
1542725200623154129,''
1542725200672808712,''
1542725200735206898,''
1542725200811377750,''
1542725200872301925,''
1542725200918987683,''
1542725201001383977,''
1542725201051309698,''
1542725201121046902,''
1542725201200128694,''
1542725201257844762,''
1542725201306587110,''
1542725201348880434,''
1542725201405765982,''
1542725201452448570,''
1542725201503023489,''
1542725201595517429,''
1542725201651065382,''
1542725201717654517,''
1542725201772504295,''
1542725203179619891,''
1542725203318280519,"""contracted_left"""
1542725204739743493,''
1542725204867001135,"""extended_left"""
1542725205708171146,''
1542725206578630419,''
1542725207381295497,''
1542725207432781426,''
1542725207488787918,''
1542725207534659640,''
1542725207589891116,''
1542725207648078517,''
1542725207693583064,''
1542725207782122104,''
1542725207830868903,''
1542725207886721277,''
1542725207980442616,''
1542725208031625360,''
1542725208099956071,''
1542725208148559191,''
1542725208221405335,''
1542725208272697965,''
1542725208332146293,''
1542725208378071089,''
1542725208435151024,''
1542725208526393932,''
1542725208577792387,''
1542725208627791371,''
1542725208678303102,''
1542725208726083470,''
1542725208776967760,''
1542725208818452846,''
1542725208874460264,''
1542725208940888906,''
1542725208987332492,''
1542725209064588698,''
1542725209133363080,''
