rosbagTimestamp,data
1542724857868924179,''
1542724857909186784,''
1542724857972208456,''
1542724858019295065,''
1542724858100422581,''
1542724858143532417,''
1542724858192252518,''
1542724858248513004,''
1542724858294725184,''
1542724858346050177,''
1542724858398280301,''
1542724858437522171,''
1542724858463525648,''
1542724858544478210,''
1542724858567488207,''
1542724858606617952,''
1542724858655830169,''
1542724858716585164,''
1542724858753193163,''
1542724858768692364,''
1542724858844288660,''
1542724858896099115,''
1542724858916070665,''
1542724858954860316,''
1542724858999921003,''
1542724859054197052,''
1542724859127872507,''
1542724859183504177,''
1542724859199697982,''
1542724859242448622,''
1542724859285977889,''
1542724859331975859,''
1542724859380072157,''
1542724859436206357,''
1542724859472226627,''
1542724859524786723,''
1542724859573261542,''
1542724859633814853,''
1542724859676152968,''
1542724859728338093,''
1542724859785335321,''
1542724859825321531,''
1542724859868401281,''
1542724859904550374,''
1542724859946997396,''
1542724860008462278,''
1542724860051918701,''
1542724860121763995,''
1542724860164777784,''
1542724860212748444,''
1542724860266086193,''
1542724860290747601,''
1542724860332095214,''
1542724860381206264,''
1542724860442884614,''
1542724860483219872,''
1542724860532945742,''
1542724860609275919,''
1542724860637336231,''
1542724860682084067,''
1542724860766277392,''
1542724860788571044,''
1542724860831507064,''
1542724860911452437,''
1542724860934539258,''
1542724860974657327,''
1542724861024380735,''
1542724861072940105,''
1542724861121613753,''
1542724861144981977,''
1542724861223594057,''
1542724861252037278,''
1542724861296716182,''
1542724861344547798,''
1542724861407934720,''
1542724861449347537,''
1542724861537265047,''
1542724861576439837,''
1542724861628602149,''
1542724861677375469,''
1542724861702130236,''
1542724861745749190,''
1542724861795526650,''
1542724861848598331,''
1542724861884794864,''
1542724861920961176,''
1542724861943717418,''
1542724861983622352,''
1542724862022476442,''
1542724862072169078,''
1542724862096233428,''
1542724862124919044,''
1542724862142318736,''
1542724862188612319,''
1542724862240279209,''
1542724862276820720,''
1542724862299947820,''
1542724862386539375,''
1542724862429019154,''
1542724862447812383,''
1542724862490736949,''
1542724862546217535,''
1542724862581861262,''
1542724862621139748,''
1542724862641045364,''
1542724862699978057,''
1542724862742883085,''
1542724862786691475,''
1542724862838426458,''
1542724862860490682,''
1542724862889586004,''
1542724862934219739,''
1542724862973861160,''
1542724863013385722,''
1542724863034302829,''
1542724863083692023,''
1542724863105328461,''
1542724863145643109,''
1542724863193016697,''
1542724863277301909,''
1542724863301160693,''
1542724863350311901,''
1542724863430714725,''
1542724863453205027,''
1542724863495577470,''
1542724863543083444,''
1542724863592758178,''
1542724863609269068,''
1542724863648980627,''
1542724863695808703,''
1542724863745330198,''
1542724863775365084,''
1542724863802872357,''
1542724863848456750,''
1542724863891243191,''
1542724863904156254,''
1542724863940980415,''
1542724863980435683,''
1542724864032523770,''
1542724864052870830,''
1542724864096667551,''
1542724864135783241,''
1542724864165327629,''
1542724864179682232,''
1542724864195594922,''
1542724864240759728,''
1542724864273835882,''
1542724864421095964,"""extended_right"""
1542724865224553888,''
1542724865357027327,"""extended_right"""
1542724866156639980,''
1542724866214163777,''
1542724866268436195,''
1542724866331798006,''
1542724866379932318,''
1542724866463649579,''
1542724866512362998,''
1542724866585699975,''
1542724866613704408,''
1542724866652778360,''
1542724866705347989,''
1542724866761744030,''
1542724866798266868,''
1542724866849469828,''
1542724866907015622,''
1542724866954067776,''
1542724867010201826,''
1542724867073554315,''
1542724867116296947,''
1542724867202646582,''
1542724867243614763,''
1542724867307560502,''
1542724867370802193,''
1542724867406125154,''
1542724867450221869,''
1542724867522599332,''
1542724867595179286,''
1542724867649458430,''
1542724867676613709,''
1542724867750165065,''
1542724867800419003,''
1542724867869839930,''
1542724867926550355,''
1542724867971901027,''
1542724868051387210,''
1542724868088450547,''
1542724868115794903,''
1542724868210848528,''
1542724868264022961,''
1542724868333052471,''
1542724868358024931,''
1542724868416019525,''
1542724868454782970,''
1542724868505465797,''
1542724868572560185,''
1542724868624483555,''
1542724868700924819,''
1542724868768494628,''
1542724868816210541,''
1542724868904746547,''
1542724868953811586,''
1542724869107276871,"""contracted_left"""
1542724870506708183,''
1542724870645041436,"""contracted_left"""
1542724872047301766,''
1542724872096198705,''
1542724872148582461,''
1542724872175592986,''
1542724872250803328,''
1542724872300939735,''
1542724872359442455,''
1542724872404047303,''
1542724872456950450,''
1542724872522376430,''
1542724872596186318,''
1542724872658385251,''
1542724872715943295,''
1542724872782902829,''
1542724872824676189,''
1542724872868975705,''
1542724872934404203,''
1542724873010876762,''
1542724873069502911,''
1542724873113974729,''
1542724873168144301,''
1542724873235315715,''
1542724873284173579,''
1542724873358157662,''
1542724873419996042,''
1542724873469184959,''
1542724873512365236,''
1542724873562266305,''
1542724873610413901,''
1542724873663050590,''
1542724873716708630,''
1542724873785132243,''
1542724873852107237,''
1542724873907072332,''
1542724873963664438,''
1542724874047810324,''
1542724874101987633,''
1542724874169641043,''
1542724874249359666,''
1542724874312437532,''
1542724874397938333,''
1542724874454228910,''
1542724874514544018,''
1542724874559534044,''
1542724874615139897,''
1542724874708569210,''
1542724874744276606,''
1542724874800459400,''
1542724874864793966,''
1542724874916092230,''
1542724875009191921,''
1542724875054720643,''
1542724875108953301,''
1542724875172670785,''
1542724875220691244,''
1542724875317609070,''
1542724875363401457,''
1542724875443054293,''
1542724875503141572,''
1542724875550256935,''
1542724875611415952,''
1542724875695022810,''
1542724875752973379,''
1542724875820460726,''
1542724875896367020,''
1542724875957647977,''
1542724876011969257,''
1542724876064991340,''
1542724876153492356,''
1542724876206314295,''
1542724876272768828,''
1542724876343406352,''
1542724876405806877,''
1542724876450554068,''
1542724876506448840,''
1542724876594536701,''
1542724876622994036,''
1542724876699153239,''
1542724876756226287,''
1542724876804716883,''
1542724876861800874,''
1542724876944565556,''
1542724876966855057,''
1542724877052519017,''
1542724877122939204,''
1542724877202536002,''
1542724877276159147,''
1542724877347081749,''
1542724877501373667,"""contracted_left"""
1542724878971089367,''
1542724879041187290,''
1542724879081595508,''
1542724879162871056,''
1542724879232059349,''
1542724879311127952,''
1542724879376453997,''
1542724879422163370,''
1542724879475654584,''
1542724879541203469,''
1542724879621274313,''
1542724879689136294,''
1542724879763589388,''
1542724879830283656,''
1542724879881642722,''
1542724879970497722,''
1542724880016062771,''
1542724881462342220,''
1542724882892346778,''
1542724883032139644,"""extended_right"""
1542724883833908346,''
1542724883971854400,"""extended_right"""
1542724884776758580,''
1542724885642741494,''
1542724885689158293,''
1542724885747906059,''
1542724885829094870,''
1542724885886598310,''
1542724885933569628,''
1542724885962054937,''
1542724886034585854,''
1542724886093809626,''
1542724886142706103,''
1542724886196606140,''
1542724886284881350,''
1542724886331240547,''
1542724886354147760,''
1542724886433439767,''
1542724886496466633,''
1542724886543555090,''
1542724886632019439,''
1542724886685937759,''
1542724886732061105,''
1542724886771424831,''
1542724886826371612,''
1542724886895668795,''
1542724886941481248,''
1542724887019663727,''
1542724887075530578,''
1542724887123001921,''
1542724887178148271,''
1542724887268585317,''
1542724887324115561,''
1542724887380405778,''
1542724887468643426,''
1542724887523051583,''
1542724887574443464,''
1542724887632624485,''
1542724887684032114,''
1542724887771171351,''
1542724887820248486,''
1542724887863829634,''
1542724887919374010,''
1542724887964377810,''
1542724888014299093,''
1542724888073579230,''
1542724888117993763,''
1542724888260348016,"""contracted_left"""
1542724889670004054,''
1542724889720875589,''
1542724889882237857,"""extended_right"""
1542724890698636982,''
1542724891590257386,''
1542724892440501632,''
1542724892584133241,"""extended_right"""
1542724893474459393,''
1542724893614480194,"""extended_right"""
1542724894425040189,''
1542724894475125386,''
1542724894539286828,''
1542724894619439839,''
1542724894671583351,''
1542724894730957429,''
1542724894769263489,''
1542724894829073065,''
1542724894916279799,''
1542724894968937732,''
1542724895039021507,''
1542724895127414150,''
1542724895217040287,''
1542724895267996316,''
1542724895321976133,''
1542724895384674825,''
1542724895453486491,''
1542724895507840340,''
1542724895558439894,''
1542724895608823278,''
1542724895647829720,''
1542724895696747226,''
1542724895756761441,''
1542724895804254457,''
1542724895860142247,''
1542724895953508747,''
1542724896006662827,''
1542724896102068148,''
1542724896150852968,''
1542724896206165158,''
1542724896271990225,''
1542724896347497467,''
1542724896401656880,''
1542724896450826743,''
1542724896504215910,''
1542724896575618625,''
1542724896657409009,''
1542724896804113965,"""contracted_left"""
1542724898280975974,''
1542724898414789574,"""contracted_left"""
1542724899837070858,''
1542724899888076948,''
1542724899965201533,''
1542724899991022046,''
1542724900069367671,''
1542724900121918559,''
1542724900184698695,''
1542724900232152825,''
1542724900279555439,''
1542724900361888863,''
1542724900390381350,''
1542724900431119710,''
1542724900484273385,''
1542724900563852950,''
1542724900592696187,''
1542724900670610110,''
1542724900729916063,''
1542724900777380174,''
1542724900826843007,''
1542724900879727301,''
1542724900959694621,''
1542724901001934615,''
1542724901055485635,''
1542724901114830418,''
1542724901209266240,''
1542724901266818010,''
1542724901317946894,''
1542724901373168255,''
1542724901420843633,''
1542724901469189761,''
1542724901526206057,''
1542724901615997212,''
1542724901671670137,''
1542724901720465226,''
1542724901792432013,''
1542724901865926724,''
1542724901934741637,''
1542724901978546340,''
1542724902115205270,"""contracted_left"""
1542724903566018362,''
1542724903633216636,''
1542724903683683827,''
1542724903767525825,''
1542724903814881403,''
1542724903874668863,''
1542724903921704147,''
1542724903990884889,''
1542724904072451040,''
1542724904140289000,''
1542724904173663433,''
1542724904220997574,''
1542724904281770570,''
1542724904325163016,''
1542724904375341675,''
1542724904465854163,''
1542724904530235014,''
1542724904599622930,''
1542724904677744426,''
1542724904725440773,''
1542724904788206526,''
1542724904873503252,''
1542724904934400769,''
1542724904975455131,''
1542724905033051955,''
1542724905114619744,''
1542724905163322376,''
1542724905215625185,''
1542724905262552624,''
1542724905359380709,''
1542724905496096640,"""extended_left"""
1542724906338076301,''
1542724906483060956,"""extended_left"""
1542724907290668987,''
1542724908118564478,''
1542724908144125272,''
1542724908216540293,''
1542724908275707867,''
1542724908323569287,''
1542724908373865375,''
1542724908432938492,''
1542724908482988042,''
1542724908532963842,''
1542724908627196980,''
1542724908665565881,''
1542724908721351718,''
1542724908790808074,''
1542724908887920562,''
1542724908939062471,''
1542724908989453764,''
1542724909052826130,''
1542724909144350018,''
1542724909173453628,''
1542724909244283972,''
1542724909298685250,''
1542724909349637621,''
1542724909394591221,''
1542724909482313713,''
1542724909539244966,''
1542724909604776379,''
1542724909676968998,''
1542724909732883469,''
1542724909783867844,''
1542724909866656618,''
1542724909900067802,''
1542724909943111257,''
1542724909999108177,''
